00	iodargírios
descaroçar	descaroçaria
descaroçar	descaroçariam
descaroçar	descaroçaríamos
descaroçar	descaroçarias
descaroçar	descaroçaríeis
descaroçar	descaroçarmo
descaroçar	descaroçarmos
descaroçar	descaroças
descaroçar	descaroçasse
descaroçar	descaroçásseis
descaroçar	descaroçassem
descaroçar	descaroçássemos
descaroçar	descaroçasses
descaroçar	descaroçaste
descaroçar	descaroçastes
descaroçar	descaroçava
descaroçar	descaroçavam
descaroçar	descaroçávamo
descaroçar	descaroçávamos
descaroçar	descaroçavas
descaroçar	descaroçávei
descaroçar	descaroçáveis
descaroçar	descaroce
descaroçar	descarocei
descaroçar	descaroceis
descaroçar	descarocem
descaroçar	descarocemo
descaroçar	descarocemos
descaroçar	descaroces
descaroçar	descaroço
descaroçar	descaroçou
descarolado	descarolada
descarolado	descaroladas
descarolado	descarolados
descarolador	descaroladora
descarolador	descaroladoras
descarolador	descaroladores
descarrega	descarregas
descarregado	descarregada
descarregado	descarregadas
descarregado	descarregados
descarregador	descarregadora
descarregador	descarregadoras
descarregador	descarregadores
descarregadouro	descarregadouros
descarregamento	descarregamentos
descarregar	descarrega
descarregar	descarregá
descarregar	descarregada
descarregar	descarregadas
descarregar	descarregado
descarregar	descarregados
descarregar	descarregai
descarregar	descarregais
descarregar	descarregam
descarregar	descarregamo
descarregar	descarregámo
descarregar	descarregamos
descarregar	descarregámos
descarregar	descarregando
descarregar	descarregara
descarregar	descarregará
descarregar	descarregaram
descarregar	descarregáramo
descarregar	descarregáramos
descarregar	descarregarão
descarregar	descarregaras
descarregar	descarregarás
descarregar	descarregarde
descarregar	descarregardes
descarregar	descarregare
descarregar	descarregarei
descarregar	descarregárei
descarregar	descarregareis
descarregar	descarregáreis
descarregar	descarregarem
descarregar	descarregaremos
descarregar	descarregares
descarregar	descarregaria
descarregar	descarregariam
descarregar	descarregaríamos
descarregar	descarregarias
descarregar	descarregaríeis
descarregar	descarregarmo
descarregar	descarregarmos
descarregar	descarregas
descarregar	descarregasse
descarregar	descarregásseis
descarregar	descarregassem
descarregar	descarregássemos
descarregar	descarregasses
descarregar	descarregaste
descarregar	descarregastes
descarregar	descarregava
descarregar	descarregavam
descarregar	descarregávamo
descarregar	descarregávamos
descarregar	descarregavas
descarregar	descarregávei
descarregar	descarregáveis
descarregar	descarrego
descarregar	descarregou
descarregar	descarregue
descarregar	descarreguei
descarregar	descarregueis
descarregar	descarreguem
descarregar	descarreguemo
descarregar	descarreguemos
descarregar	descarregues
descarregável	descarregáveis
descarrego	descarregos
descarreirar	descarreira
descarreirar	descarreirá
descarreirar	descarreirada
descarreirar	descarreiradas
descarreirar	descarreirado
descarreirar	descarreirados
descarreirar	descarreirai
descarreirar	descarreirais
descarreirar	descarreiram
descarreirar	descarreiramo
descarreirar	descarreirámo
descarreirar	descarreiramos
descarreirar	descarreirámos
descarreirar	descarreirando
descarreirar	descarreirara
descarreirar	descarreirará
descarreirar	descarreiraram
descarreirar	descarreiráramo
descarreirar	descarreiráramos
descarreirar	descarreirarão
descarreirar	descarreiraras
descarreirar	descarreirarás
descarreirar	descarreirarde
descarreirar	descarreirardes
descarreirar	descarreirare
descarreirar	descarreirarei
descarreirar	descarreirárei
descarreirar	descarreirareis
descarreirar	descarreiráreis
descarreirar	descarreirarem
descarreirar	descarreiraremos
descarreirar	descarreirares
descarreirar	descarreiraria
descarreirar	descarreirariam
descarreirar	descarreiraríamos
descarreirar	descarreirarias
descarreirar	descarreiraríeis
descarreirar	descarreirarmo
descarreirar	descarreirarmos
descarreirar	descarreiras
descarreirar	descarreirasse
descarreirar	descarreirásseis
descarreirar	descarreirassem
descarreirar	descarreirássemos
descarreirar	descarreirasses
descarreirar	descarreiraste
descarreirar	descarreirastes
descarreirar	descarreirava
descarreirar	descarreiravam
descarreirar	descarreirávamo
descarreirar	descarreirávamos
descarreirar	descarreiravas
descarreirar	descarreirávei
descarreirar	descarreiráveis
descarreirar	descarreire
descarreirar	descarreirei
descarreirar	descarreireis
descarreirar	descarreirem
descarreirar	descarreiremo
descarreirar	descarreiremos
descarreirar	descarreires
descarreirar	descarreiro
descarreirar	descarreirou
descarretar	descarreta
descarretar	descarretá
descarretar	descarretada
descarretar	descarretadas
descarretar	descarretado
descarretar	descarretados
descarretar	descarretai
descarretar	descarretais
descarretar	descarretam
descarretar	descarretamo
descarretar	descarretámo
descarretar	descarretamos
descarretar	descarretámos
descarretar	descarretando
descarretar	descarretara
descarretar	descarretará
descarretar	descarretaram
descarretar	descarretáramo
descarretar	descarretáramos
descarretar	descarretarão
descarretar	descarretaras
descarretar	descarretarás
descarretar	descarretarde
descarretar	descarretardes
descarretar	descarretare
descarretar	descarretarei
descarretar	descarretárei
descarretar	descarretareis
descarretar	descarretáreis
descarretar	descarretarem
descarretar	descarretaremos
descarretar	descarretares
descarretar	descarretaria
descarretar	descarretariam
descarretar	descarretaríamos
descarretar	descarretarias
descarretar	descarretaríeis
descarretar	descarretarmo
descarretar	descarretarmos
descarretar	descarretas
descarretar	descarretasse
descarretar	descarretásseis
descarretar	descarretassem
descarretar	descarretássemos
descarretar	descarretasses
descarretar	descarretaste
descarretar	descarretastes
descarretar	descarretava
descarretar	descarretavam
descarretar	descarretávamo
descarretar	descarretávamos
descarretar	descarretavas
descarretar	descarretávei
descarretar	descarretáveis
descarretar	descarrete
descarretar	descarretei
descarretar	descarreteis
descarretar	descarretem
descarretar	descarretemo
descarretar	descarretemos
descarretar	descarretes
descarretar	descarreto
descarretar	descarretou
descarrilado	descarrilada
descarrilado	descarriladas
descarrilado	descarrilados
descarrilamento	descarrilamentos
descarrilar	descarrila
descarrilar	descarrilá
descarrilar	descarrilada
descarrilar	descarriladas
descarrilar	descarrilado
descarrilar	descarrilados
descarrilar	descarrilai
descarrilar	descarrilais
descarrilar	descarrilam
descarrilar	descarrilamo
descarrilar	descarrilámo
descarrilar	descarrilamos
descarrilar	descarrilámos
descarrilar	descarrilando
descarrilar	descarrilara
descarrilar	descarrilará
descarrilar	descarrilaram
descarrilar	descarriláramo
descarrilar	descarriláramos
descarrilar	descarrilarão
descarrilar	descarrilaras
descarrilar	descarrilarás
descarrilar	descarrilarde
descarrilar	descarrilardes
descarrilar	descarrilare
descarrilar	descarrilarei
descarrilar	descarrilárei
descarrilar	descarrilareis
descarrilar	descarriláreis
descarrilar	descarrilarem
descarrilar	descarrilaremos
descarrilar	descarrilares
descarrilar	descarrilaria
descarrilar	descarrilariam
descarrilar	descarrilaríamos
descarrilar	descarrilarias
descarrilar	descarrilaríeis
descarrilar	descarrilarmo
descarrilar	descarrilarmos
descarrilar	descarrilas
descarrilar	descarrilasse
descarrilar	descarrilásseis
descarrilar	descarrilassem
descarrilar	descarrilássemos
descarrilar	descarrilasses
descarrilar	descarrilaste
descarrilar	descarrilastes
descarrilar	descarrilava
descarrilar	descarrilavam
descarrilar	descarrilávamo
descarrilar	descarrilávamos
descarrilar	descarrilavas
descarrilar	descarrilávei
descarrilar	descarriláveis
descarrilar	descarrile
descarrilar	descarrilei
descarrilar	descarrileis
descarrilar	descarrilem
descarrilar	descarrilemo
descarrilar	descarrilemos
descarrilar	descarriles
descarrilar	descarrilo
descarrilar	descarrilou
descartado	descartada
descartado	descartadas
descartado	descartados
descartar	descarta
descartar	descartá
descartar	descartada
descartar	descartadas
descartar	descartado
descartar	descartados
descartar	descartai
descartar	descartais
descartar	descartam
descartar	descartamo
descartar	descartámo
descartar	descartamos
descartar	descartámos
descartar	descartando
descartar	descartara
descartar	descartará
descartar	descartaram
descartar	descartáramo
descartar	descartáramos
descartar	descartarão
descartar	descartaras
descartar	descartarás
descartar	descartarde
descartar	descartardes
descartar	descartare
descartar	descartarei
descartar	descartárei
descartar	descartareis
descartar	descartáreis
descartar	descartarem
descartar	descartaremos
descartar	descartares
descartar	descartaria
descartar	descartariam
descartar	descartaríamos
descartar	descartarias
descartar	descartaríeis
descartar	descartarmo
descartar	descartarmos
descartar	descartas
descartar	descartasse
descartar	descartásseis
descartar	descartassem
descartar	descartássemos
descartar	descartasses
descartar	descartaste
descartar	descartastes
descartar	descartava
descartar	descartavam
descartar	descartávamo
descartar	descartávamos
descartar	descartavas
descartar	descartávei
descartar	descartáveis
descartar	descarte
descartar	descartei
descartar	descarteis
descartar	descartem
descartar	descartemo
descartar	descartemos
descartar	descartes
descartar	descarto
descartar	descartou
descartável	descartáveis
descarte	descartes
descasado	descasada
descasado	descasadas
descasado	descasados
descasalado	descasalada
descasalado	descasaladas
descasalado	descasalados
descasamento	descasamentos
descasar	descasa
descasar	descasá
descasar	descasada
descasar	descasadas
descasar	descasado
descasar	descasados
descasar	descasai
descasar	descasais
descasar	descasam
descasar	descasamo
descasar	descasámo
descasar	descasamos
descasar	descasámos
descasar	descasando
descasar	descasara
descasar	descasará
descasar	descasaram
descasar	descasáramo
descasar	descasáramos
descasar	descasarão
descasar	descasaras
descasar	descasarás
descasar	descasarde
descasar	descasardes
descasar	descasare
descasar	descasarei
descasar	descasárei
descasar	descasareis
descasar	descasáreis
descasar	descasarem
descasar	descasaremos
descasar	descasares
descasar	descasaria
descasar	descasariam
descasar	descasaríamos
descasar	descasarias
descasar	descasaríeis
descasar	descasarmo
descasar	descasarmos
descasar	descasas
descasar	descasasse
descasar	descasásseis
descasar	descasassem
descasar	descasássemos
descasar	descasasses
descasar	descasaste
descasar	descasastes
descasar	descasava
descasar	descasavam
descasar	descasávamo
descasar	descasávamos
descasar	descasavas
descasar	descasávei
descasar	descasáveis
descasar	descase
descasar	descasei
descasar	descaseis
descasar	descasem
descasar	descasemo
descasar	descasemos
descasar	descases
descasar	descaso
descasar	descasou
descasca	descascas
descascação	descascações
descascadeira	descascadeiras
descascadela	descascadelas
descascado	descascada
descascado	descascadas
descascado	descascados
descascador	descascadora
descascador	descascadoras
descascador	descascadores
descascadura	descascaduras
descascamento	descascamentos
descascar	descasca
descascar	descascá
descascar	descascada
descascar	descascadas
descascar	descascado
descascar	descascados
descascar	descascai
descascar	descascais
descascar	descascam
descascar	descascamo
descascar	descascámo
descascar	descascamos
descascar	descascámos
descascar	descascando
descascar	descascara
descascar	descascará
descascar	descascaram
descascar	descascáramo
descascar	descascáramos
descascar	descascarão
descascar	descascaras
descascar	descascarás
descascar	descascarde
descascar	descascardes
descascar	descascare
descascar	descascarei
descascar	descascárei
descascar	descascareis
descascar	descascáreis
descascar	descascarem
descascar	descascaremos
descascar	descascares
descascar	descascaria
descascar	descascariam
descascar	descascaríamos
descascar	descascarias
descascar	descascaríeis
descascar	descascarmo
descascar	descascarmos
descascar	descascas
descascar	descascasse
descascar	descascásseis
descascar	descascassem
descascar	descascássemos
